Seconds,ECG,pitch,roll,heading,GyrZ,Glide_Controller,Depth,Heart_Rate,Stroke_Rate,Heart_Detected,Stroke_Detected
62896.7,69.64719,-17.26674,12.12499,60.74704,8.99E-06,1,243.4886,43.13664,5.64127,0,0
62896.8,59.51236,-17.08569,14.4154,61.30185,-0.000309236,1,243.5564,43.13664,5.64127,0,0
62896.9,42.39221,-17.08569,14.4154,61.30185,-0.000309236,1,243.5564,43.13664,5.64127,0,0
62897,15.69494,-16.81686,16.931,61.30185,-0.000386048,1,243.597,43.13664,5.64127,0,0
62897.1,-17.18423,-16.81686,16.931,61.30185,-0.000386048,1,243.597,43.13664,5.64127,0,0
62897.2,-50.35123,-16.40265,19.84207,61.43918,0.00046986,1,243.6241,43.13664,5.64127,0,0
62897.3,-69.85848,-16.40265,19.84207,61.43918,0.00046986,1,243.6241,43.13664,5.64127,0,0
62897.4,-68.36316,-15.76075,23.38478,61.20297,0.001512312,1,243.7054,43.13664,5.64127,0,0
62897.5,-56.94226,-15.76075,23.38478,61.20297,0.001512312,1,243.7054,43.13664,5.64127,0,0
62897.6,-50.54558,-15.1984,25.4445,61.40622,0.002039024,1,243.719,43.13664,5.64127,0,0
62897.7,-4.579347,-15.1984,25.4445,61.40622,0.002039024,1,243.719,43.75959,5.64127,0,0
62897.8,-18.41015,-15.62633,24.79089,60.91733,0.00116117,1,243.7325,45.0055,5.268063,0,0
62897.9,-25.97236,-15.62633,24.79089,60.91733,0.00116117,1,243.7325,45.0055,4.521647,0,0
62898,-5.367361,-16.33681,23.31338,59.36823,0.000875867,1,243.7868,45.0055,4.521647,0,0
62898.1,31.95524,-16.33681,23.31338,59.36823,0.000875867,1,243.7868,45.0055,4.521647,0,0
62898.2,40.04815,-16.41362,22.47301,57.52249,-0.004040115,1,243.8003,45.0055,4.521647,0,0
62898.3,44.69383,-16.41362,22.47301,57.52249,-0.004040115,1,243.8003,45.0055,4.521647,0,0
62898.4,40.09642,-17.4039,23.50013,57.82463,-0.01415738,1,243.8409,45.0055,4.521647,0,0
62898.5,30.42795,-17.4039,23.50013,57.82463,-0.01415738,1,243.8409,45.0055,4.521647,0,0
62898.6,16.65913,-17.96624,24.65906,57.78068,-0.01701041,1,243.9223,45.0055,4.521647,0,0
62898.7,3.332172,-17.96624,24.65906,57.78068,-0.01701041,1,243.9223,45.0055,4.521647,0,0
62898.8,0.1058887,-18.13357,24.42838,55.70423,-0.01304909,1,243.9764,45.0055,4.521647,0,0
62898.9,-23.41666,-18.13357,24.42838,55.70423,-0.01304909,1,243.9764,45.0055,4.521647,0,0
62899,-22.92432,-18.84131,23.86264,54.62755,-0.006465186,1,243.99,45.0055,4.521647,0,0
62899.1,21.08979,-18.84131,23.86264,54.62755,-0.006465186,1,243.99,45.11265,4.521647,1,0
62899.2,-22.47204,-18.97298,22.19289,53.66624,-0.001867426,1,244.0171,45.32694,4.521647,0,0
62899.3,-42.30114,-18.97298,22.19289,53.66624,-0.001867426,1,244.0171,45.32694,4.521647,0,0
62899.4,-4.7594,-19.08819,20.35288,52.35885,0.002028051,1,244.0849,45.32694,4.521647,0,0
62899.5,-1.352296,-19.08819,20.35288,52.35885,0.002028051,1,244.0849,45.32694,4.521647,0,0
62899.6,-0.8455137,-19.31862,18.7106,52.40829,0.00600034,1,244.0713,45.32694,4.521647,0,0
62899.7,0.0116221,-19.31862,18.7106,52.40829,0.00600034,1,244.0713,45.32694,4.521647,0,0
62899.8,-2.112598,-19.57099,16.46962,54.85278,0.008085243,1,244.0849,45.32694,4.521647,0,0
62899.9,-4.247632,-19.57099,16.46962,54.85278,0.008085243,1,244.0849,45.32694,4.521647,0,0
62900,-5.617561,-19.8261,15.38209,54.17162,0.007152523,1,244.1797,45.32694,4.521647,0,0
62900.1,-4.057893,-19.8261,15.38209,54.17162,0.007152523,1,244.1797,45.32694,4.521647,0,0
62900.2,-3.177937,-20.10864,15.16239,53.43553,0.005265137,1,244.1797,45.32694,4.521647,0,0
62900.3,-4.657699,-20.10864,15.16239,53.43553,0.005265137,1,244.1797,45.32694,4.521647,0,0
62900.4,29.39293,-20.4872,15.32167,54.61657,0.00527611,1,244.2068,43.412,4.521647,1,0
62900.5,-9.730761,-20.4872,15.32167,54.61657,0.00527611,1,244.2068,39.58214,4.521647,0,0
62900.6,-37.57478,-20.66002,15.72812,53.52891,0.00482621,1,244.2475,39.58214,4.521647,0,0
62900.7,9.041882,-20.66002,15.72812,53.52891,0.00482621,1,244.2475,39.58214,4.521647,0,0
62900.8,31.27526,-21.1291,16.27738,54.41882,0.003531376,1,244.2746,39.58214,4.521647,0,0
62900.9,48.71903,-21.1291,16.27738,54.41882,0.003531376,1,244.2746,39.58214,4.521647,0,0
62901,52.49793,-21.5296,17.00789,54.94067,0.002247514,1,244.3423,39.58214,4.521647,0,0
62901.1,42.66147,-21.5296,17.00789,54.94067,0.002247514,1,244.3423,39.58214,4.521647,0,0
62901.2,22.68684,-21.80391,17.97459,53.56187,0.001292848,1,244.383,39.58214,4.521647,0,0
62901.3,-0.4245063,-21.80391,17.97459,53.56187,0.001292848,1,244.383,39.58214,4.521647,0,0
62901.4,-18.45543,-21.95204,19.45759,53.49595,-0.000287289,1,244.4372,39.58214,4.521647,0,0
62901.5,-30.26824,-21.95204,19.45759,53.49595,-0.000287289,1,244.4372,39.58214,4.521647,0,0
62901.6,-37.37875,-22.16875,21.3031,54.63854,-0.002800146,1,244.4643,39.58214,4.521647,0,0
62901.7,-39.16271,-22.16875,21.3031,54.63854,-0.002800146,1,244.4643,39.58214,4.521647,0,0
62901.8,-37.90876,-22.13309,23.18705,54.25951,-0.005773876,1,244.5049,39.58214,4.521647,0,0
62901.9,8.220057,-22.13309,23.18705,54.25951,-0.005773876,1,244.5049,39.6123,4.521647,1,0
62902,-31.88238,-22.17972,23.64843,53.89146,-0.003085449,1,244.5727,39.67263,4.521647,0,0
62902.1,-26.23797,-22.17972,23.64843,53.89146,-0.003085449,1,244.5727,39.67263,4.521647,0,0
62902.2,35.40115,-23.21938,22.17092,54.6715,0.003300939,1,244.6405,39.67263,4.521647,0,0
62902.3,54.10645,-23.21938,22.17092,54.6715,0.003300939,1,244.6405,39.67263,4.521647,0,0
62902.4,45.7914,-24.08073,20.66046,54.75939,0.003322885,1,244.654,39.67263,4.521647,0,0
62902.5,28.6924,-24.08073,20.66046,54.75939,0.003322885,1,244.654,39.67263,4.521647,0,0
62902.6,10.66172,-24.1301,20.46273,54.09471,-0.000715243,1,244.654,39.67263,4.521647,0,0
62902.7,-4.774674,-24.1301,20.46273,54.09471,-0.000715243,1,244.654,39.67263,4.521647,0,0
62902.8,-17.77102,-23.86128,20.82524,53.46299,-0.00229538,1,244.7218,39.67263,4.521647,0,0
62902.9,-22.90335,-23.86128,20.82524,53.46299,-0.00229538,1,244.7218,39.67263,4.521647,0,0
62903,-25.92814,-23.63908,21.80292,53.69371,-0.001099304,1,244.803,39.67263,4.521647,0,0
62903.1,-19.88012,-23.63908,21.80292,53.69371,-0.001099304,1,244.803,39.67263,4.521647,0,0
62903.2,-29.46158,-23.38123,22.53343,53.38059,0.000842948,1,244.8302,39.67263,4.521647,0,0
62903.3,-24.10747,-23.38123,22.53343,53.38059,0.000842948,1,244.8302,39.67263,4.521647,0,0
62903.4,19.67918,-23.8311,21.47337,52.78183,0.003070502,1,244.8708,40.70262,4.521647,1,0
62903.5,-23.1648,-23.8311,21.47337,52.78183,0.003070502,1,244.8708,42.76261,4.521647,0,0
62903.6,-37.94542,-24.65679,19.9629,53.03452,0.004003222,1,244.8979,42.76261,4.521647,0,0
62903.7,-7.425457,-24.65679,19.9629,53.03452,0.004003222,1,244.8979,42.76261,4.521647,0,0
62903.8,9.251421,-25.13684,18.61722,52.82028,0.005320003,1,244.9115,42.76261,4.521647,0,0
62903.9,9.833888,-25.13684,18.61722,52.82028,0.005320003,1,244.9115,42.76261,4.521647,0,0
62904,10.99749,-25.35355,17.33196,52.85873,0.005363896,1,244.9521,42.76261,4.521647,0,0
62904.1,11.89549,-25.35355,17.33196,52.85873,0.005363896,1,244.9521,42.76261,4.521647,0,0
62904.2,9.818699,-25.81988,16.59595,53.22129,0.003531376,1,245.047,42.76261,4.521647,0,0
62904.3,9.02953,-25.81988,16.59595,53.22129,0.003531376,1,245.047,42.76261,4.521647,0,0
62904.4,7.663563,-26.13261,16.79918,52.77084,0.002280434,1,245.1283,42.76261,4.521647,0,0
62904.5,7.65959,-26.13261,16.79918,52.77084,0.002280434,1,245.1283,42.76261,4.521647,0,0
62904.6,6.308809,-26.59071,16.42019,52.52914,0.001512312,1,245.1419,42.76261,4.521647,0,0
62904.7,4.252461,-26.59071,16.42019,52.52914,0.001512312,1,245.1419,42.76261,4.521647,0,0
62904.8,39.89057,-27.07076,15.88192,51.97981,0.000886841,1,245.2096,41.15817,4.521647,1,0
62904.9,-9.960189,-27.07076,15.88192,51.97981,0.000886841,1,245.2096,37.94927,4.521647,0,0
62905,-33.56936,-27.39994,16.17852,51.60078,0.000162611,1,245.2638,37.94927,4.521647,0,0
62905.1,-16.02285,-27.39994,16.17852,51.60078,0.000162611,1,245.2638,37.94927,4.521647,0,0
62905.2,-0.8551808,-27.85256,16.07965,54.19908,0.000140665,1,245.2638,37.94927,4.521647,0,0
62905.3,-3.026918,-27.85256,16.07965,54.19908,0.000140665,1,245.2638,37.94927,4.521647,0,0
62905.4,-1.775921,-27.83061,16.42019,54.08373,0.000612511,1,245.3316,37.94927,4.521647,0,0
62905.5,-3.131389,-27.83061,16.42019,54.08373,0.000612511,1,245.3316,37.94927,4.521647,0,0
62905.6,2.455837,-28.02538,17.24408,51.06794,0.00185248,1,245.3993,37.94927,4.521647,0,0
62905.7,2.957237,-28.02538,17.24408,51.06794,0.00185248,1,245.3993,37.94927,4.521647,0,0
62905.8,13.58421,-28.10768,18.08993,51.97432,0.002269461,1,245.4264,37.94927,4.521647,0,0
62905.9,32.40616,-28.10768,18.08993,51.97432,0.002269461,1,245.4264,37.94927,4.521647,0,0
62906,41.36482,-28.14059,19.4466,53.67173,0.001172143,1,245.4942,37.94927,4.521647,0,0
62906.1,44.24325,-28.14059,19.4466,53.67173,0.001172143,1,245.4942,37.94927,4.521647,0,0
62906.2,17.74124,-28.23386,20.96805,53.18833,0.000513753,1,245.5348,37.94927,4.521647,0,0
62906.3,-4.130631,-28.23386,20.96805,53.18833,0.000513753,1,245.5348,37.94927,4.521647,0,0
62906.4,21.55732,-28.04458,22.59385,52.58956,0.000623484,1,245.5619,38.06361,4.521647,1,0
62906.5,-37.60342,-28.04458,22.59385,52.58956,0.000623484,1,245.5619,38.29228,4.521647,0,0
62906.6,-64.47531,-27.63859,25.27973,53.09494,-0.001691855,1,245.6297,38.29228,4.521647,0,0
62906.7,-25.2626,-27.63859,25.27973,53.09494,-0.001691855,1,245.6297,38.29228,4.521647,0,0
62906.8,-15.01932,-26.68672,28.00405,53.13339,-0.004786291,1,245.7245,38.29228,4.521647,0,0
62906.9,-9.73282,-26.68672,28.00405,53.13339,-0.004786291,1,245.7245,38.29228,4.521647,0,0
62907,-4.094468,-26.16004,28.72907,53.08945,4.19E-05,1,245.7516,38.29228,4.521647,0,0
62907.1,0.8911456,-26.16004,28.72907,53.08945,4.19E-05,1,245.7516,38.29228,4.521647,0,0
62907.2,3.13674,-26.35206,27.78984,53.25974,0.00600034,1,245.7787,38.29228,4.521647,0,0
62907.3,2.761443,-26.35206,27.78984,53.25974,0.00600034,1,245.7787,38.29228,4.521647,0,0
62907.4,0.1696244,-26.66752,27.0703,53.22678,0.004420203,1,245.833,38.29228,4.521647,0,0
62907.5,1.838655,-26.66752,27.0703,53.22678,0.004420203,1,245.833,38.29228,4.521647,0,0
62907.6,-1.900872,-26.77724,27.85025,55.22632,-0.000100745,1,245.8872,38.29228,4.521647,0,0
62907.7,6.936736,-26.77724,27.85025,55.22632,-0.000100745,1,245.8872,38.29228,4.521647,0,0
62907.8,-2.244519,-26.6538,29.25635,55.08899,-0.002163702,1,245.9414,38.29228,4.521647,0,0
62907.9,-4.222337,-26.6538,29.25635,55.08899,-0.002163702,1,245.9414,38.29228,4.521647,0,0
62908,36.7011,-26.42063,30.7009,53.64976,-0.001252928,1,246.0091,40.61999,4.521647,1,0
62908.1,-17.21864,-26.42063,30.7009,53.64976,-0.001252928,1,246.0091,45.2754,4.521647,0,0
62908.2,-38.20985,-25.93236,32.50247,53.29819,-0.002075917,1,246.1311,45.2754,4.521647,0,0
62908.3,1.475581,-25.93236,32.50247,53.29819,-0.002075917,1,246.1311,45.2754,4.521647,0,0
62908.4,4.303731,-25.45505,34.93568,54.14415,-0.00388649,1,246.1582,45.2754,4.521647,0,0
62908.5,4.449222,-25.45505,34.93568,54.14415,-0.00388649,1,246.1582,45.2754,4.521647,0,0
62908.6,4.909779,-24.85978,37.83028,55.21534,-0.00388649,1,246.1582,45.2754,4.521647,0,0
62908.7,6.933286,-24.85978,37.83028,55.21534,-0.00388649,1,246.1582,45.2754,4.521647,0,0
62908.8,6.581081,-24.19045,40.88965,53.55088,-0.004457095,1,246.226,45.2754,4.521647,0,0
62908.9,5.385375,-24.19045,40.88965,53.55088,-0.004457095,1,246.226,45.2754,4.521647,0,0
62909,10.50911,-23.34556,44.65206,53.25974,-0.005806796,1,246.2937,45.2754,4.521647,0,0
62909.1,1.311231,-23.34556,44.65206,53.25974,-0.005806796,1,246.2937,45.2754,4.521647,0,0
62909.2,0.1990329,-22.39369,48.6232,53.11692,-0.006783409,1,246.375,45.2754,4.521647,0,0
62909.3,35.40644,-22.39369,48.6232,53.11692,-0.006783409,1,246.375,42.32099,4.521647,1,0
62909.4,-12.12875,-21.40067,53.29739,53.16086,-0.007968511,1,246.4292,36.41219,4.521647,0,0
62909.5,-41.95196,-21.40067,53.29739,53.16086,-0.007968511,1,246.4292,36.41219,4.521647,0,0
62909.6,-5.403527,-20.05927,58.58674,55.29224,-0.009526702,1,246.4834,36.41219,4.521647,0,0
62909.7,-5.715578,-20.05927,58.58674,55.29224,-0.009526702,1,246.4834,36.41219,4.521647,0,0
62909.8,-5.781728,-18.6054,63.67837,55.53944,-0.01153479,1,246.6189,36.41219,4.521647,0,0
62909.9,-9.024966,-18.6054,63.67837,55.53944,-0.01153479,1,246.6189,36.41219,4.521647,0,0
62910,-10.13042,-17.25577,69.73119,55.25928,-0.0137404,1,246.7138,36.41219,4.521647,0,0
62910.1,-9.244711,-17.25577,69.73119,55.25928,-0.0137404,1,246.7138,36.41219,4.521647,0,0
62910.2,-9.435689,-15.72234,76.25638,56.2151,-0.01552903,1,246.7409,36.41219,4.521647,0,0
62910.3,-0.5057471,-15.72234,76.25638,56.2151,-0.01552903,1,246.7409,36.41219,4.521647,0,0
62910.4,2.813552,-13.92558,83.23745,57.40164,-0.01751517,1,246.8357,36.41219,4.521647,0,0
62910.5,7.075405,-13.92558,83.23745,57.40164,-0.01751517,1,246.8357,36.41219,4.521647,0,0
62910.6,31.11224,-12.09864,90.87214,58.47283,-0.01899655,0.8888889,246.9577,36.41219,4.521647,0,0
62910.7,28.92278,-12.09864,90.87214,58.47283,-0.01899655,0.8888889,246.9577,36.41219,4.521647,0,0
62910.8,43.79491,-10.21135,98.76499,58.61016,-0.01964397,0.6666667,246.9984,36.41219,4.521647,0,0
62910.9,79.64127,-10.21135,98.76499,58.61016,-0.01964397,0.6666667,246.9984,36.68348,4.521647,0,0
62911,62.12351,-8.702619,107.1961,60.96676,-0.02158622,0.3333333,247.1068,37.22605,12.43869,0,0
62911.1,13.31291,-8.702619,107.1961,60.96676,-0.02158622,0.3333333,247.1068,37.22605,28.27277,0,0
62911.2,-6.12543,-7.665708,115.2098,63.74085,-0.02084005,0.1111111,247.1745,37.22605,28.27277,0,0
62911.3,8.655092,-7.665708,115.2098,63.74085,-0.02084005,0.1111111,247.1745,37.22605,28.27277,0,0
62911.4,-2.540089,-6.189894,122.5369,64.05945,-0.02565727,1.47E-08,247.2287,37.22605,28.27277,0,0
62911.5,-20.5426,-6.189894,122.5369,64.05945,-0.02565727,1.47E-08,247.2287,37.22605,28.27277,0,0
62911.6,-35.23129,-4.736023,129.139,65.65799,-0.0313304,1.47E-08,247.3913,37.22605,28.27277,0,0
62911.7,-55.09505,-4.736023,129.139,65.65799,-0.0313304,1.47E-08,247.3913,37.22605,28.27277,0,0
62911.8,-73.16726,-3.394622,136.1804,66.83354,-0.0244173,1.47E-08,247.4455,37.22605,28.27277,0,0
62911.9,-90.487,-3.394622,136.1804,66.83354,-0.0244173,1.47E-08,247.4455,37.22605,28.27277,0,0
62912,-93.71048,-2.212324,144.0403,68.58039,-0.01950132,1.47E-08,247.4862,37.22605,28.27277,0,0
62912.1,-92.17778,-2.212324,144.0403,68.58039,-0.01950132,1.47E-08,247.4862,37.22605,28.27277,0,0
62912.2,-88.55326,-1.282394,152.087,69.86032,-0.01866736,1.47E-08,247.5675,37.22605,28.27277,0,0
62912.3,-97.34093,-1.282394,152.087,69.86032,-0.01866736,1.47E-08,247.5675,37.22605,28.27277,0,0
62912.4,-125.1512,-0.5088263,161.298,70.33274,-0.01947937,1.47E-08,247.5811,37.22605,28.27277,0,0
62912.5,-141.0832,-0.5088263,161.298,70.33274,-0.01947937,1.47E-08,247.5811,37.22605,28.27277,0,0
62912.6,-170.3967,-1.438754,171.4538,71.75,-0.009427944,1.47E-08,247.6352,36.11813,28.27277,1,0
62912.7,-227.9404,-1.438754,171.4538,71.75,-0.009427944,1.47E-08,247.6352,33.9023,28.27277,0,0
62912.8,-264.7146,-3.913078,-176.4738,70.525,0.02041909,1.47E-08,247.7166,33.9023,28.27277,0,0
62912.9,-269.5479,-3.913078,-176.4738,70.525,0.02041909,1.47E-08,247.7166,33.9023,28.27277,0,0
62913,-275.5914,-5.635775,-163.2806,65.34488,0.04669984,1.47E-08,247.7166,33.9023,22.52705,0,1
62913.1,-248.0551,-5.635775,-163.2806,65.34488,0.04669984,1.47E-08,247.7166,33.9023,11.0356,0,0
62913.2,-203.8709,-5.317571,-149.5327,60.11531,0.04564642,1.47E-08,247.7166,33.9023,11.0356,0,0
62913.3,-145.3441,-5.317571,-149.5327,60.11531,0.04564642,1.47E-08,247.7166,33.9023,11.0356,0,0
62913.4,-90.2447,-5.767447,-135.1751,55.68226,0.03320284,1.47E-08,247.7166,33.9023,11.0356,0,0
62913.5,-18.35183,-5.767447,-135.1751,55.68226,0.03320284,1.47E-08,247.7166,33.9023,11.0356,0,0
62913.6,60.3038,-6.217324,-121.8501,50.51861,0.02957072,1.47E-08,247.6895,33.9023,11.0356,0,0
62913.7,148.2923,-6.217324,-121.8501,50.51861,0.02957072,1.47E-08,247.6895,33.9023,11.0356,0,0
62913.8,222.2617,-5.339516,-109.5632,46.85462,0.02533507,1.47E-08,247.6217,33.9023,11.0356,0,0
62913.9,293.3208,-5.339516,-109.5632,46.85462,0.02533507,1.47E-08,247.6217,33.9023,11.0356,0,0
62914,363.713,-4.242254,-98.29789,42.60285,0.01821348,1.47E-08,247.5946,33.9023,11.0356,0,0
62914.1,433.4129,-4.242254,-98.29789,42.60285,0.01821348,1.47E-08,247.5946,33.9023,11.0356,0,0
62914.2,481.473,-3.227288,-87.22484,40.87248,0.01326458,1.47E-08,247.6217,33.9023,11.0356,0,0
62914.3,524.5518,-3.227288,-87.22484,40.87248,0.01326458,1.47E-08,247.6217,35.08153,11.0356,1,0
62914.4,460.9297,-2.017559,-77.2613,39.34536,0.008952124,1.47E-08,247.6082,37.44001,11.0356,0,0
62914.5,390.8144,-2.017559,-77.2613,39.34536,0.008952124,1.47E-08,247.6082,37.44001,11.0356,0,0
62914.6,324.3245,-0.7282777,-68.50612,38.45545,0.006592891,1.47E-08,247.5811,37.44001,11.0356,0,0
62914.7,259.7388,-0.7282777,-68.50612,38.45545,0.006592891,1.47E-08,247.5811,37.44001,11.0356,0,0
62914.8,187.396,0.3004034,-60.78355,37.58202,0.00921548,1.47E-08,247.6082,37.44001,11.0356,0,0
62914.9,134.6458,0.3004034,-60.78355,37.58202,0.00921548,1.47E-08,247.6082,37.44001,11.0356,0,0
62915,84.86038,2.009388,-53.29716,35.35726,0.007262255,1.47E-08,247.6082,37.44001,11.0356,0,0
62915.1,39.20365,2.009388,-53.29716,35.35726,0.007262255,1.47E-08,247.6082,37.44001,11.0356,0,0
62915.2,4.959675,2.977719,-45.58008,37.9281,0.005879635,1.47E-08,247.5946,37.44001,11.0356,0,0
62915.3,-11.56242,2.977719,-45.58008,37.9281,0.005879635,1.47E-08,247.5946,37.44001,11.0356,0,0
62915.4,-44.49026,3.551039,-39.46684,39.66946,0.0114979,1.47E-08,247.5946,37.44001,11.0356,0,0
62915.5,-40.85709,3.551039,-39.46684,39.66946,0.0114979,1.47E-08,247.5946,37.44001,11.0356,0,0
62915.6,-42.81302,4.889697,-34.65533,37.74682,0.01179418,1.47E-08,247.5811,37.44001,11.0356,0,0
62915.7,-61.06256,4.889697,-34.65533,37.74682,0.01179418,1.47E-08,247.5811,37.44001,11.0356,0,0
62915.8,-74.55337,5.866259,-29.65159,38.50489,0.009950683,1.47E-08,247.6217,37.44001,11.0356,0,0
62915.9,-74.92004,5.866259,-29.65159,38.50489,0.009950683,1.47E-08,247.6217,38.36143,11.0356,1,0
62916,-117.123,6.143317,-24.12056,40.99882,0.01333042,1.47E-08,247.6217,40.20427,11.0356,0,0
62916.1,-154.8082,6.143317,-24.12056,40.99882,0.01333042,1.47E-08,247.6217,40.20427,11.0356,0,0
62916.2,-165.0684,7.246064,-19.37497,41.08671,0.01432898,1.47E-08,247.6352,40.20427,11.0356,0,0
62916.3,-141.4364,7.246064,-19.37497,41.08671,0.01432898,1.47E-08,247.6352,40.20427,11.0356,0,0
62916.4,-93.82597,8.285717,-15.48073,41.53167,0.01428509,1.47E-08,247.703,40.20427,11.0356,0,0
62916.5,-31.42913,8.285717,-15.48073,41.53167,0.01428509,1.47E-08,247.703,40.20427,11.0356,0,0
62916.6,44.41101,8.612153,-10.25728,43.97067,0.0164468,1.47E-08,247.7166,40.20427,11.0356,0,0
62916.7,124.4637,8.612153,-10.25728,43.97067,0.0164468,1.47E-08,247.7166,40.20427,11.0356,0,0
62916.8,216.2532,8.496941,-5.330437,44.44858,0.01589814,1.47E-08,247.7436,40.20427,11.0356,0,0
62916.9,285.7911,8.496941,-5.330437,44.44858,0.01589814,1.47E-08,247.7436,40.20427,11.0356,0,0
62917,345.8025,7.446314,-2.243605,45.02537,0.01889382,1.47E-08,247.7708,40.20427,11.0356,0,0
62917.1,402.3264,7.446314,-2.243605,45.02537,0.01889382,1.47E-08,247.7708,40.20427,11.0356,0,0
62917.2,394.8631,5.657779,-0.09600563,46.06359,0.01686378,1.47E-08,247.7572,40.20427,11.0356,0,0
62917.3,319.8633,5.657779,-0.09600563,46.06359,0.01686378,1.47E-08,247.7572,40.20427,11.0356,0,0
62917.4,262.8104,3.88296,2.902945,47.3545,0.009950683,1.47E-08,247.7708,40.85826,11.0356,1,0
62917.5,121.9068,3.88296,2.902945,47.3545,0.009950683,1.47E-08,247.7708,42.16623,11.0356,0,0
62917.6,-48.47972,2.895426,6.072164,48.60147,0.01009333,1.47E-08,247.7436,42.16623,11.0356,0,0
62917.7,-124.9862,2.895426,6.072164,48.60147,0.01009333,1.47E-08,247.7436,42.16623,11.0356,0,0
62917.8,-218.7498,2.259014,9.115055,49.31559,0.008952124,1.47E-08,247.7572,42.16623,11.0356,0,0
62917.9,-306.4982,2.259014,9.115055,49.31559,0.008952124,1.47E-08,247.7572,42.16623,11.0356,0,0
62918,-360.9566,1.611629,12.0426,50.74932,0.0118271,1.47E-08,247.7979,42.16623,11.0356,0,0
62918.1,-367.0137,1.611629,12.0426,50.74932,0.0118271,1.47E-08,247.7979,42.16623,11.0356,0,0
62918.2,-356.8917,1.016367,14.60764,52.32589,0.02056174,0.1111111,247.7979,42.16623,11.0356,0,0
62918.3,-335.5315,1.016367,14.60764,52.32589,0.02056174,0.1111111,247.7979,42.16623,11.0356,0,0
62918.4,-302.9124,0.2729717,17.88122,53.25425,0.02299779,0.3333333,247.8521,42.16623,11.0356,0,0
62918.5,-262.6832,0.2729717,17.88122,53.25425,0.02299779,0.3333333,247.8521,42.16623,11.0356,0,1
62918.6,-216.0309,-0.1823915,21.28112,54.1826,0.02123111,0.6666667,247.9063,42.16623,4.522524,0,0
62918.7,-180.6633,-0.1823915,21.28112,54.1826,0.02123111,0.6666667,247.9063,42.16623,0.1804747,0,0
62918.8,-124.276,-0.640498,22.62132,56.7864,0.01575549,0.8888889,247.8792,43.69447,0.1804747,1,0
62918.9,-110.225,-0.640498,22.62132,56.7864,0.01575549,0.8888889,247.8792,46.75095,0.1804747,0,0
62919,-119.4133,-1.573169,22.38513,57.09952,0.01034572,1,247.8927,46.75095,0.1804747,0,0
62919.1,-119.1244,-1.573169,22.38513,57.09952,0.01034572,1,247.8927,46.75095,0.1804747,0,0
62919.2,-104.0709,-2.884395,21.66011,55.42408,0.006724569,1,247.9063,46.75095,0.1804747,0,0
62919.3,-115.36,-2.884395,21.66011,55.42408,0.006724569,1,247.9063,46.75095,0.1804747,0,0
62919.4,-115.7973,-4.159961,20.54512,56.303,0.006088125,1,247.8927,46.75095,0.1804747,0,0
62919.5,-100.9953,-4.159961,20.54512,56.303,0.006088125,1,247.8927,46.75095,0.1804747,0,0
62919.6,-80.35874,-5.635775,19.78165,56.87979,0.006428294,1,247.9334,46.75095,0.1804747,0,0
62919.7,-58.76636,-5.635775,19.78165,56.87979,0.006428294,1,247.9334,46.75095,0.1804747,0,0
62919.8,-48.38683,-7.213088,18.782,56.01735,0.006812355,1,247.8927,46.75095,0.1804747,0,0
62919.9,-33.78303,-7.213088,18.782,56.01735,0.006812355,1,247.8927,46.75095,0.1804747,0,0
62920,-37.61743,-8.617583,17.8208,55.13843,0.007997458,1,247.9605,46.75095,0.1804747,0,0
62920.1,13.97239,-8.617583,17.8208,55.13843,0.007997458,1,247.9605,45.23954,0.1804747,1,0
62920.2,-4.003151,-9.810852,17.90868,55.65479,0.007152523,1,248.0282,42.21674,0.1804747,0,0
62920.3,1.514984,-9.810852,17.90868,55.65479,0.007152523,1,248.0282,42.21674,0.1804747,0,0
62920.4,27.58804,-10.54053,18.28767,56.59414,0.00555044,1,247.974,42.21674,0.1804747,0,0
62920.5,48.13569,-10.54053,18.28767,56.59414,0.00555044,1,247.974,42.21674,0.1804747,0,0
62920.6,42.74247,-11.22632,19.10606,56.9512,0.005089566,1,248.0147,42.21674,0.1804747,0,0
62920.7,27.12642,-11.22632,19.10606,56.9512,0.005089566,1,248.0147,42.21674,0.1804747,0,0
62920.8,-0.1163222,-11.62408,20.52864,56.81387,0.003125368,1,248.0553,42.21674,0.1804747,0,0
62920.9,-24.06484,-11.62408,20.52864,56.81387,0.003125368,1,248.0553,42.21674,0.1804747,0,0
62921,-39.27135,-11.97246,21.83588,56.42385,0.003739866,1,248.0553,42.21674,0.1804747,0,0
62921.1,-40.9648,-11.97246,21.83588,56.42385,0.003739866,1,248.0553,42.21674,0.1804747,0,0
62921.2,-36.26632,-12.40862,23.23099,56.90725,0.005868662,1,248.096,42.21674,0.1804747,0,0
62921.3,-16.99179,-12.40862,23.23099,56.90725,0.005868662,1,248.096,42.21674,0.1804747,0,0
62921.4,-20.50055,-13.0176,24.14276,57.34671,0.004793291,1,248.1231,42.21674,0.1804747,0,0
62921.5,-11.21202,-13.0176,24.14276,57.34671,0.004793291,1,248.1231,43.56089,0.1804747,1,0
62921.6,-15.61046,-13.76099,23.52759,57.44559,0.007185443,1,248.1095,46.2492,0.1804747,0,0
62921.7,-14.15611,-13.76099,23.52759,57.44559,0.007185443,1,248.1095,46.2492,0.1804747,0,0
